"PREF IBKR","CMON","BOND_","CRDT SCORE_","EX-DIV DATE","CALL DATE","MATUR DATE","DIV AMOUNT","COUPON","Aug2022_Price","Oct19_Price","Last Price","Oct19_diff","Aug2022_diff","SMA88","SMA268","SMA88 chg","SMA268 chg","6M Low","6M High","1Y Low","1Y High","TIME TO DIV","Div adj.price","COM_LAST_PRICE","COM_52W_LOW","COM_52W_HIGH","COM_6M_PRICE","COM_3M_PRICE","COM_5Y_LOW","COM_5Y_HIGH","COM_MKTCAP","CRDT_SCORE","COM_FEB2020_PRICE","COM_MAR2020_PRICE","COM_5Y_LOW_CHG","COM_5Y_HIGH_CHG","COM_52W_LOW_CHG","COM_52W_HIGH_CHG","COM_6M_CHG","COM_3M_CHG","COM_FEB2020_CHG","COM_MAR2020_CHG","5Y_LOW_SKOR","5Y_HIGH_SKOR","52W_LOW_SKOR","52W_HIGH_SKOR","COM_6M_SKOR","COM_3M_SKOR","FEB2020_SKOR","MAR2020_SKOR","Normalized_5Y_LOW","Normalized_5Y_HIGH","Normalized_52W_LOW","Normalized_52W_HIGH","Normalized_COM_6M","Normalized_COM_3M","Normalized_FEB2020","Normalized_MAR2020","52W_HIGH_CHG","5Y_HIGH_CHG","52W_LOW_CHG","5Y_LOW_CHG","5Y_CHG","5Y CHG SKOR","52W_CHG","52W CHG SKOR","TOTAL_HIGH_SCORE","3M_PERF","6M_PERF","RECENT_TOTAL","MKTCAP_NORM","CRDT_NORM","SOLIDITY_SCORE","H2020_SKOR","H2020_NORM","L2020_SKOR","L2020_NORM","COM_6M_NORM","COM_3M_NORM","MKTCAP_RANGE"
"GAB PRH","GAB","","16","12/16/2024","","","0.310000","5.00%","23.890000","20.980000","21.020000","0.040000","-2.870000","21.250000","21.900000","-1.090000","-4.020000","20.400000","24.240000","20.400000","24.240000","24.000000","20.790000","5.770000","4.500000","5.850000","5.620000","5.640000","4.370000","7.570000","1.770000","16.000000","6.170000","3.770000","0.320366","-0.237781","0.282222","-0.013675","0.026690","0.023050","-0.064830","0.530504","35.629291","68.599736","32.577778","88.769231","1.666772","1.212769","41.161374","42.730063","53.277679","95.130491","72.081001","85.014808","65.637634","65.667490","18.301139","14.248381","-0.013675","-0.237781","0.282222","0.320366","0.320366","13.345536","0.282222","28.894809","78.684483","0.023050","0.026690","0.049740","41.925000","90.100000","67.418233","27.093475","35.233413","27.062316","36.620392","69.703109","69.931958","<1B USD"
"GAB PRK","GAB","","16","12/16/2024","","","0.310000","5.00%","24.400000","21.230000","21.160000","-0.070000","-3.240000","21.280000","21.910000","-0.590000","-3.440000","20.500000","24.250000","20.500000","24.250000","24.000000","20.930000","5.770000","4.500000","5.850000","5.620000","5.640000","4.370000","7.570000","1.770000","16.000000","6.170000","3.770000","0.320366","-0.237781","0.282222","-0.013675","0.026690","0.023050","-0.064830","0.530504","35.629291","68.599736","32.577778","88.769231","1.666772","1.212769","41.161374","42.730063","53.277679","95.130491","72.081001","85.014808","65.637634","65.667490","18.301139","14.248381","-0.013675","-0.237781","0.282222","0.320366","0.320366","13.345536","0.282222","28.894809","78.684483","0.023050","0.026690","0.049740","41.925000","90.100000","67.418233","27.093475","35.233413","27.062316","36.620392","69.703109","69.931958","<1B USD"
"GDV PRH","GDV","","17","12/16/2024","","","0.340000","5.38%","25.850000","22.550000","23.080000","0.530000","-2.770000","23.370000","23.710000","-1.250000","-2.640000","22.510000","25.340000","22.000000","25.340000","24.000000","22.830000","24.780000","20.100000","25.670000","24.890000","25.300000","16.850000","27.610000","2.210000","17.000000","22.070000","11.910000","0.470623","-0.102499","0.232836","-0.034671","-0.004419","-0.020553","0.122791","1.080605","47.649852","80.775081","28.626866","86.879626","0.858740","0.095565","54.435171","67.073904","58.834178","99.579619","68.326955","88.927306","60.062930","57.833690","23.880442","21.796145","-0.034671","-0.102499","0.232836","0.470623","0.470623","15.107099","0.232836","25.120283","83.827354","-0.020553","-0.004419","-0.024973","43.025000","100.000000","71.987239","31.797049","41.176518","31.008029","41.813882","64.787958","63.071201","<1B USD"
"GDV PRK","GDV","","17","12/13/2024","","","0.270000","4.25%","20.820000","17.650000","18.410000","0.760000","-2.410000","18.690000","19.150000","-1.500000","-3.860000","17.970000","21.490000","16.960000","21.490000","21.000000","18.200000","24.780000","20.100000","25.670000","24.890000","25.300000","16.850000","27.610000","2.210000","17.000000","22.070000","11.910000","0.470623","-0.102499","0.232836","-0.034671","-0.004419","-0.020553","0.122791","1.080605","47.649852","80.775081","28.626866","86.879626","0.858740","0.095565","54.435171","67.073904","58.834178","99.579619","68.326955","88.927306","60.062930","57.833690","23.880442","21.796145","-0.034671","-0.102499","0.232836","0.470623","0.470623","15.107099","0.232836","25.120283","83.827354","-0.020553","-0.004419","-0.024973","43.025000","100.000000","71.987239","31.797049","41.176518","31.008029","41.813882","64.787958","63.071201","<1B USD"
"GGN PRB","GGN","","15","12/16/2024","5/7/2018","","0.310000","5.00%","23.670000","21.380000","20.740000","-0.640000","-2.930000","20.840000","21.450000","-0.490000","-3.300000","19.840000","24.150000","19.840000","24.150000","24.000000","20.510000","4.200000","3.680000","4.480000","4.190000","4.160000","3.060000","4.480000","0.650470","15.000000","4.330000","2.410000","0.372549","-0.062500","0.141304","-0.062500","0.002387","0.009615","-0.030023","0.742739","39.803922","84.375000","21.304348","84.375000","1.035517","0.868554","43.623878","52.122174","55.436549","6.682599","4.417657","93.839215","61.282540","63.253865","19.336190","17.160388","-0.062500","-0.062500","0.141304","0.372549","0.372549","13.957311","0.141304","18.124675","84.375000","0.009615","0.002387","0.012002","38.252350","80.200000","66.395916","26.487300","34.467493","26.337812","35.666774","65.863274","67.818131","<1B USD"
"GGT PRE","GGT","","15","12/16/2024","","","0.320000","5.13%","24.850000","22.980000","22.680000","-0.300000","-2.170000","22.900000","22.970000","-0.970000","-1.250000","22.500000","24.700000","21.410000","24.700000","24.000000","22.450000","4.140000","4.000000","5.890000","4.830000","4.800000","4.000000","11.100000","0.138580","15.000000","7.810000","4.020000","0.035000","-0.627027","0.035000","-0.297114","-0.142857","-0.137500","-0.469910","0.029851","12.800000","33.567568","12.800000","63.259762","-2.736976","-2.900864","15.628444","20.574436","1.000000","43.650337","1.000000","20.978592","35.255691","36.822833","7.569020","7.379068","-0.297114","-0.627027","0.035000","0.035000","0.035000","10.000000","0.035000","10.000000","48.413665","-0.137500","-0.142857","-0.280357","35.692900","80.200000","50.293970","27.621646","35.900772","27.193242","36.792721","42.915710","44.670118","<1B USD"
"GGT PRG","GGT","","15","12/16/2024","12/20/2024","","0.320000","5.13%","24.590000","22.950000","22.800000","-0.150000","-1.790000","22.780000","22.940000","0.100000","-0.600000","22.320000","24.470000","21.870000","24.470000","24.000000","22.570000","4.140000","4.000000","5.890000","4.830000","4.800000","4.000000","11.100000","0.138580","15.000000","7.810000","4.020000","0.035000","-0.627027","0.035000","-0.297114","-0.142857","-0.137500","-0.469910","0.029851","12.800000","33.567568","12.800000","63.259762","-2.736976","-2.900864","15.628444","20.574436","1.000000","43.650337","1.000000","20.978592","35.255691","36.822833","7.569020","7.379068","-0.297114","-0.627027","0.035000","0.035000","0.035000","10.000000","0.035000","10.000000","48.413665","-0.137500","-0.142857","-0.280357","35.692900","80.200000","50.293970","27.621646","35.900772","27.193242","36.792721","42.915710","44.670118","<1B USD"
"GNT PRA","GNT","","15","11/15/2024","","","0.330000","5.20%","24.550000","21.530000","21.520000","-0.010000","-3.030000","21.740000","22.220000","-1.030000","-3.170000","21.330000","24.300000","21.170000","24.300000","83.000000","21.490000","6.050000","5.020000","6.200000","5.750000","5.860000","4.120000","6.200000","0.098000","15.000000","5.990000","3.100000","0.468447","-0.024194","0.205179","-0.024194","0.052174","0.032423","0.010017","0.951613","47.475728","87.822581","26.414343","87.822581","2.328669","1.452940","46.456611","61.365581","58.766204","6.476466","65.909227","86.998398","70.204134","67.351562","20.526857","20.026290","-0.024194","-0.024194","0.205179","0.468447","0.468447","15.081581","0.205179","23.006537","87.822581","0.032423","0.052174","0.084597","35.490000","80.200000","66.766584","27.034820","35.159300","26.708014","36.154048","73.729338","71.406850","<1B USD"
"GPJA","SO","BB","11.5","12/27/2024","","","0.310000","5.00%","25.620000","20.820000","22.540000","1.720000","-3.080000","22.530000","23.500000","0.030000","-4.070000","21.000000","25.410000","20.580000","25.660000","35.000000","22.350000","89.470000","76.640000","94.450000","88.140000","86.480000","50.400000","94.450000","98.340000","11.500000","68.440000","46.360000","0.775198","-0.052726","0.167406","-0.052726","0.015090","0.034574","0.307276","0.929896","72.015873","85.254632","23.392484","85.254632","1.365459","1.508060","67.487130","60.404554","66.263279","6.630757","62.113444","92.147717","63.558844","67.738062","29.366502","19.728325","-0.052726","-0.052726","0.167406","0.775198","0.775198","18.677836","0.167406","20.119588","85.254632","0.034574","0.015090","0.049664","84.734400","45.550000","79.522629","41.936430","53.987929","43.036492","57.646177","67.870264","71.745342","<1B USD"
"GRBK PRA","GRBK","","NR","11/25/2024","","","0.360000","5.75%","22.080000","17.930000","22.000000","4.070000","-0.080000","22.960000","23.060000","-4.170000","-4.610000","21.060000","25.000000","17.150000","25.000000","3.000000","21.650000","62.270000","50.570000","84.660000","68.660000","59.100000","10.210000","84.660000","2.740000","","","","5.098923","-0.264470","0.231362","-0.264470","-0.093067","0.053638","","","90.000000","66.197732","28.508997","66.197732","-1.443758","1.996507","","","95.355651","91.600720","68.204588","26.629785","44.177747","71.163035","","","-0.264470","-0.264470","0.231362","5.098923","5.098923","69.367717","0.231362","25.007677","66.197732","0.053638","-0.093067","-0.039429","44.350000","","","0.000000","1.000000","0.000000","1.000000","50.782181","74.744897","<1B USD"
"GUT PRC","GUT","","16","12/16/2024","","","0.340000","5.38%","25.390000","23.020000","23.290000","0.270000","-2.100000","24.260000","24.320000","-4.010000","-4.240000","23.150000","25.220000","22.330000","25.560000","24.000000","23.040000","5.340000","4.710000","6.010000","5.350000","5.400000","4.470000","8.120000","0.471150","16.000000","7.570000","4.600000","0.194631","-0.342365","0.133758","-0.111481","-0.001869","-0.011111","-0.294584","0.160870","25.570470","59.187192","20.700637","79.966722","0.924979","0.337496","31.133431","26.372469","46.397102","81.298655","4.175043","46.860737","60.519927","59.530103","14.086147","9.176738","-0.111481","-0.342365","0.133758","0.194631","0.194631","11.871458","0.133758","17.547917","69.576957","-0.011111","-0.001869","-0.012980","37.355750","90.100000","61.811064","27.545046","35.803986","27.494375","37.189084","65.190887","64.556900","<1B USD"
"HBANM","HBAN","","9","11/15/2024","12/1/2022","","0.360000","5.70%","25.470000","17.800000","22.480000","4.680000","-2.990000","22.770000","23.030000","-1.290000","-2.410000","21.450000","25.390000","17.680000","25.390000","83.000000","22.450000","16.120000","11.910000","18.450000","17.620000","16.830000","7.960000","18.450000","23.480000","9.000000","13.930000","7.620000","1.025126","-0.126287","0.353484","-0.126287","-0.085131","-0.042187","0.157215","1.115486","90.000000","78.634146","38.278757","78.634146","-1.237612","-0.458725","56.870565","68.617510","70.499688","96.811027","76.576465","44.605110","45.599968","53.947026","24.904098","22.274738","-0.126287","-0.126287","0.353484","1.025126","1.025126","21.607898","0.353484","34.341271","78.634146","-0.042187","-0.085131","-0.127317","65.729000","20.800000","62.820651","29.499613","38.273640","29.006288","39.179118","52.036136","59.667302","<1B USD"
"HBANP","HBAN","","10","1/2/2025","","","0.280000","4.50%","20.810000","14.070000","17.650000","3.580000","-3.160000","17.790000","18.400000","-0.780000","-4.090000","16.220000","20.740000","13.710000","20.740000","41.000000","17.500000","16.120000","11.910000","18.450000","17.620000","16.830000","7.960000","18.450000","23.480000","9.000000","13.930000","7.620000","1.025126","-0.126287","0.353484","-0.126287","-0.085131","-0.042187","0.157215","1.115486","90.000000","78.634146","38.278757","78.634146","-1.237612","-0.458725","56.870565","68.617510","70.499688","96.811027","76.576465","44.605110","45.599968","53.947026","24.904098","22.274738","-0.126287","-0.126287","0.353484","1.025126","1.025126","21.607898","0.353484","34.341271","78.634146","-0.042187","-0.085131","-0.127317","65.729000","20.800000","62.820651","29.499613","38.273640","29.006288","39.179118","52.036136","59.667302","<1B USD"
"HFRO PRA","HFRO","","16","12/20/2024","","","0.340000","5.38%","23.450000","17.010000","15.260000","-1.750000","-8.190000","16.110000","17.910000","-5.280000","-14.790000","14.500000","21.090000","14.500000","21.090000","28.000000","15.030000","5.090000","4.240000","6.750000","5.250000","5.730000","4.240000","12.260000","0.281610","16.000000","12.600000","9.010000","0.200472","-0.584829","0.200472","-0.245926","-0.030476","-0.111693","-0.596032","-0.435072","26.037736","37.365416","26.037736","67.866667","0.181954","-2.239628","4.474908","0.000000","46.792873","49.231317","65.470110","29.839985","55.393711","41.459396","2.880914","1.000000","-0.245926","-0.584829","0.200472","0.200472","0.200472","11.939934","0.200472","22.646744","52.616041","-0.111693","-0.030476","-0.142169","36.408050","90.100000","54.317877","29.103320","37.772913","29.672585","40.056122","60.671164","48.730770","<1B USD"
"HIG PRG","HIG","","11","11/1/2024","11/15/2023","","0.380000","6.00%","26.600000","22.890000","24.970000","2.080000","-1.630000","24.990000","25.050000","-0.090000","-0.300000","23.990000","25.530000","22.760000","25.600000","69.000000","24.880000","131.670000","98.160000","132.090000","119.640000","112.940000","34.690000","132.090000","37.410000","11.000000","59.000000","31.270000","2.795618","-0.003180","0.341381","-0.003180","0.100552","0.165840","1.231695","3.210745","90.000000","89.713831","37.310513","89.713831","3.585209","4.871377","132.887842","161.339949","85.974493","6.359915","75.874360","82.986104","78.873147","91.321527","56.856031","51.023166","-0.003180","-0.003180","0.341381","2.795618","2.795618","42.364556","0.341381","33.416254","89.713831","0.165840","0.100552","0.266392","71.649250","40.600000","73.743017","40.179224","51.767646","38.459709","51.622050","81.372704","92.399487","<1B USD"
"HWCPZ","HWC","BB","11","11/27/2024","6/15/2025","","0.390000","6.25%","26.560000","22.450000","24.280000","1.830000","-2.280000","23.790000","24.030000","2.050000","1.030000","22.210000","26.190000","19.750000","26.190000","5.000000","23.910000","56.890000","43.600000","62.400000","57.900000","58.830000","17.420000","62.400000","4.870000","11.000000","40.420000","15.500000","2.265786","-0.088301","0.304817","-0.088301","-0.017444","-0.032976","0.407472","2.670323","90.000000","82.052885","34.385321","82.052885","0.520449","-0.222740","74.575728","137.424393","82.709003","6.817088","73.607286","98.142614","57.729028","55.601748","32.346014","43.608190","-0.088301","-0.088301","0.304817","2.265786","2.265786","36.152986","0.304817","30.621655","82.052885","-0.032976","-0.017444","-0.050420","49.675000","40.600000","63.194571","36.311933","46.881210","32.568131","43.867344","62.730185","61.116490","<1B USD"
"INN PRE","INN","","NR","11/13/2024","11/13/2022","","0.390000","6.25%","21.220000","18.140000","19.000000","0.860000","-2.220000","19.870000","20.590000","-4.390000","-7.710000","17.300000","21.770000","17.030000","22.480000","81.000000","18.960000","4.350000","3.570000","7.220000","6.230000","6.560000","3.570000","11.320000","0.557470","","11.650000","3.360000","0.218487","-0.615724","0.218487","-0.397507","-0.301766","-0.336890","-0.626609","0.294643","27.478992","34.584806","27.478992","54.224377","-8.580488","-10.012097","1.770771","32.292398","47.954512","45.145180","67.105539","3.599003","8.225252","1.000000","1.744299","11.012201","-0.397507","-0.615724","0.218487","0.218487","0.218487","12.151144","0.218487","24.023655","44.404591","-0.336890","-0.301766","-0.638656","37.787350","","","28.816358","37.410327","26.846101","36.335803","7.370419","1.000000","<1B USD"
"INN PRF","INN","","NR","11/13/2024","8/12/2026","","0.370000","5.88%","21.020000","18.070000","19.030000","0.960000","-1.990000","19.010000","20.070000","0.130000","-5.180000","17.030000","22.000000","16.070000","22.000000","81.000000","18.990000","4.350000","3.570000","7.220000","6.230000","6.560000","3.570000","11.320000","0.557470","","11.650000","3.360000","0.218487","-0.615724","0.218487","-0.397507","-0.301766","-0.336890","-0.626609","0.294643","27.478992","34.584806","27.478992","54.224377","-8.580488","-10.012097","1.770771","32.292398","47.954512","45.145180","67.105539","3.599003","8.225252","1.000000","1.744299","11.012201","-0.397507","-0.615724","0.218487","0.218487","0.218487","12.151144","0.218487","24.023655","44.404591","-0.336890","-0.301766","-0.638656","37.787350","","","28.816358","37.410327","26.846101","36.335803","7.370419","1.000000","<1B USD"
